Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2008,1,AP,1112,17
2008,1,AP,1116,19
2008,1,AP,1181,13
2008,1,AP,1207,5
2008,1,AP,1211,14
2008,1,AP,1231,9
2008,1,AP,1242,4
2008,1,AP,1243,25
2008,1,AP,1246,20
2008,1,AP,1257,6
2008,1,AP,1266,11
2008,1,AP,1272,3
2008,1,AP,1277,8
2008,1,AP,1301,21
2008,1,AP,1314,1
2008,1,AP,1332,12
2008,1,AP,1338,22
2008,1,AP,1356,24
2008,1,AP,1390,23
2008,1,AP,1397,7
2008,1,AP,1400,15
2008,1,AP,1401,16
2008,1,AP,1417,2
2008,1,AP,1425,18
2008,1,AP,1450,10
2008,1,DOK,1102,45
2008,1,DOK,1103,63
2008,1,DOK,1104,34
2008,1,DOK,1105,327
2008,1,DOK,1106,321
2008,1,DOK,1107,150
2008,1,DOK,1108,328
2008,1,DOK,1110,204
2008,1,DOK,1111,106
2008,1,DOK,1112,21
2008,1,DOK,1113,129
2008,1,DOK,1114,220
2008,1,DOK,1115,326
2008,1,DOK,1116,43
2008,1,DOK,1117,189
2008,1,DOK,1119,320
2008,1,DOK,1120,84
2008,1,DOK,1122,167
2008,1,DOK,1123,209
2008,1,DOK,1124,126
2008,1,DOK,1125,146
2008,1,DOK,1126,329
2008,1,DOK,1127,234
2008,1,DOK,1129,113
2008,1,DOK,1130,24
2008,1,DOK,1131,188
2008,1,DOK,1132,203
2008,1,DOK,1133,66
2008,1,DOK,1135,243
2008,1,DOK,1137,95
2008,1,DOK,1138,171
2008,1,DOK,1139,58
2008,1,DOK,1140,55
2008,1,DOK,1141,235
2008,1,DOK,1142,184
2008,1,DOK,1143,79
2008,1,DOK,1144,300
2008,1,DOK,1145,250
2008,1,DOK,1146,304
2008,1,DOK,1147,275
2008,1,DOK,1148,205
2008,1,DOK,1149,318
2008,1,DOK,1150,111
2008,1,DOK,1151,196
2008,1,DOK,1152,226
2008,1,DOK,1153,91
2008,1,DOK,1154,323
2008,1,DOK,1155,46
2008,1,DOK,1156,238
2008,1,DOK,1157,239
2008,1,DOK,1158,132
2008,1,DOK,1159,288
2008,1,DOK,1160,143
2008,1,DOK,1161,120
2008,1,DOK,1162,255
2008,1,DOK,1163,28
2008,1,DOK,1164,294
2008,1,DOK,1165,207
2008,1,DOK,1166,36
2008,1,DOK,1168,172
2008,1,DOK,1169,218
2008,1,DOK,1170,254
2008,1,DOK,1171,306
2008,1,DOK,1172,77
2008,1,DOK,1173,109
2008,1,DOK,1174,273
2008,1,DOK,1175,206
2008,1,DOK,1176,270
2008,1,DOK,1177,53
2008,1,DOK,1178,154
2008,1,DOK,1179,108
2008,1,DOK,1180,82
2008,1,DOK,1181,6
2008,1,DOK,1182,225
2008,1,DOK,1183,301
2008,1,DOK,1184,191
2008,1,DOK,1185,227
2008,1,DOK,1186,187
2008,1,DOK,1187,287
2008,1,DOK,1189,263
2008,1,DOK,1190,164
2008,1,DOK,1191,127
2008,1,DOK,1192,240
2008,1,DOK,1193,202
2008,1,DOK,1194,231
2008,1,DOK,1196,1
2008,1,DOK,1197,264
2008,1,DOK,1198,266
2008,1,DOK,1199,39
2008,1,DOK,1200,149
2008,1,DOK,1201,105
2008,1,DOK,1202,192
2008,1,DOK,1203,71
2008,1,DOK,1204,193
2008,1,DOK,1205,268
2008,1,DOK,1206,92
2008,1,DOK,1207,9
2008,1,DOK,1208,69
2008,1,DOK,1209,222
2008,1,DOK,1210,20
2008,1,DOK,1211,30
2008,1,DOK,1212,322
2008,1,DOK,1214,262
2008,1,DOK,1216,259
2008,1,DOK,1217,253
2008,1,DOK,1218,87
2008,1,DOK,1219,198
2008,1,DOK,1220,88
2008,1,DOK,1221,104
2008,1,DOK,1222,99
2008,1,DOK,1224,331
2008,1,DOK,1225,286
2008,1,DOK,1226,212
2008,1,DOK,1227,139
2008,1,DOK,1228,14
2008,1,DOK,1229,123
2008,1,DOK,1231,29
2008,1,DOK,1232,156
2008,1,DOK,1233,289
2008,1,DOK,1234,52
2008,1,DOK,1235,89
2008,1,DOK,1236,261
2008,1,DOK,1237,183
2008,1,DOK,1238,279
2008,1,DOK,1239,271
2008,1,DOK,1240,276
2008,1,DOK,1241,295
2008,1,DOK,1242,3
2008,1,DOK,1243,59
2008,1,DOK,1244,267
2008,1,DOK,1245,80
2008,1,DOK,1246,11
2008,1,DOK,1247,214
2008,1,DOK,1248,308
2008,1,DOK,1249,229
2008,1,DOK,1250,249
2008,1,DOK,1251,258
2008,1,DOK,1252,223
2008,1,DOK,1253,135
2008,1,DOK,1254,302
2008,1,DOK,1255,324
2008,1,DOK,1256,159
2008,1,DOK,1257,15
2008,1,DOK,1258,181
2008,1,DOK,1259,233
2008,1,DOK,1260,112
2008,1,DOK,1261,37
2008,1,DOK,1263,256
2008,1,DOK,1264,197
2008,1,DOK,1265,144
2008,1,DOK,1266,49
2008,1,DOK,1267,177
2008,1,DOK,1268,18
2008,1,DOK,1269,81
2008,1,DOK,1270,244
2008,1,DOK,1271,336
2008,1,DOK,1272,7
2008,1,DOK,1273,291
2008,1,DOK,1274,86
2008,1,DOK,1275,93
2008,1,DOK,1276,57
2008,1,DOK,1277,19
2008,1,DOK,1278,133
2008,1,DOK,1279,74
2008,1,DOK,1280,33
2008,1,DOK,1281,76
2008,1,DOK,1282,219
2008,1,DOK,1283,56
2008,1,DOK,1284,248
2008,1,DOK,1285,166
2008,1,DOK,1286,241
2008,1,DOK,1287,298
2008,1,DOK,1288,314
2008,1,DOK,1290,269
2008,1,DOK,1291,278
2008,1,DOK,1292,179
2008,1,DOK,1293,175
2008,1,DOK,1294,312
2008,1,DOK,1295,136
2008,1,DOK,1296,210
2008,1,DOK,1298,309
2008,1,DOK,1299,319
2008,1,DOK,1301,38
2008,1,DOK,1304,85
2008,1,DOK,1305,32
2008,1,DOK,1306,282
2008,1,DOK,1307,118
2008,1,DOK,1308,114
2008,1,DOK,1309,211
2008,1,DOK,1310,161
2008,1,DOK,1311,299
2008,1,DOK,1312,332
2008,1,DOK,1313,317
2008,1,DOK,1314,2
2008,1,DOK,1316,335
2008,1,DOK,1317,168
2008,1,DOK,1318,163
2008,1,DOK,1319,174
2008,1,DOK,1320,68
2008,1,DOK,1321,130
2008,1,DOK,1322,173
2008,1,DOK,1323,27
2008,1,DOK,1324,162
2008,1,DOK,1325,115
2008,1,DOK,1326,4
2008,1,DOK,1328,60
2008,1,DOK,1329,51
2008,1,DOK,1330,65
2008,1,DOK,1331,102
2008,1,DOK,1332,25
2008,1,DOK,1333,145
2008,1,DOK,1334,137
2008,1,DOK,1335,97
2008,1,DOK,1336,151
2008,1,DOK,1337,199
2008,1,DOK,1338,10
2008,1,DOK,1339,216
2008,1,DOK,1340,182
2008,1,DOK,1341,334
2008,1,DOK,1343,251
2008,1,DOK,1344,75
2008,1,DOK,1345,54
2008,1,DOK,1346,274
2008,1,DOK,1347,292
2008,1,DOK,1348,134
2008,1,DOK,1349,153
2008,1,DOK,1350,217
2008,1,DOK,1351,230
2008,1,DOK,1352,246
2008,1,DOK,1353,148
2008,1,DOK,1354,284
2008,1,DOK,1355,315
2008,1,DOK,1356,17
2008,1,DOK,1357,252
2008,1,DOK,1358,152
2008,1,DOK,1359,224
2008,1,DOK,1360,155
2008,1,DOK,1361,83
2008,1,DOK,1362,147
2008,1,DOK,1363,237
2008,1,DOK,1364,170
2008,1,DOK,1365,90
2008,1,DOK,1366,333
2008,1,DOK,1368,208
2008,1,DOK,1369,277
2008,1,DOK,1371,96
2008,1,DOK,1372,232
2008,1,DOK,1373,176
2008,1,DOK,1374,186
2008,1,DOK,1375,142
2008,1,DOK,1376,73
2008,1,DOK,1378,158
2008,1,DOK,1379,157
2008,1,DOK,1380,313
2008,1,DOK,1381,228
2008,1,DOK,1382,281
2008,1,DOK,1383,283
2008,1,DOK,1384,316
2008,1,DOK,1385,117
2008,1,DOK,1386,72
2008,1,DOK,1387,107
2008,1,DOK,1388,100
2008,1,DOK,1389,280
2008,1,DOK,1390,47
2008,1,DOK,1391,290
2008,1,DOK,1392,297
2008,1,DOK,1393,31
2008,1,DOK,1394,110
2008,1,DOK,1395,165
2008,1,DOK,1396,128
2008,1,DOK,1397,23
2008,1,DOK,1398,260
2008,1,DOK,1399,194
2008,1,DOK,1400,13
2008,1,DOK,1401,12
2008,1,DOK,1402,311
2008,1,DOK,1403,61
2008,1,DOK,1404,307
2008,1,DOK,1405,98
2008,1,DOK,1406,201
2008,1,DOK,1407,213
2008,1,DOK,1408,169
2008,1,DOK,1409,141
2008,1,DOK,1410,265
2008,1,DOK,1411,325
2008,1,DOK,1412,94
2008,1,DOK,1413,305
2008,1,DOK,1414,180
2008,1,DOK,1415,296
2008,1,DOK,1416,119
2008,1,DOK,1417,8
2008,1,DOK,1418,195
2008,1,DOK,1419,242
2008,1,DOK,1420,272
2008,1,DOK,1421,257
2008,1,DOK,1422,190
2008,1,DOK,1423,185
2008,1,DOK,1424,42
2008,1,DOK,1425,48
2008,1,DOK,1426,236
2008,1,DOK,1427,303
2008,1,DOK,1428,103
2008,1,DOK,1429,78
2008,1,DOK,1430,131
2008,1,DOK,1431,124
2008,1,DOK,1433,64
2008,1,DOK,1434,160
2008,1,DOK,1435,22
2008,1,DOK,1436,121
2008,1,DOK,1437,16
2008,1,DOK,1438,44
2008,1,DOK,1439,50
2008,1,DOK,1440,293
2008,1,DOK,1441,245
2008,1,DOK,1442,310
2008,1,DOK,1443,125
2008,1,DOK,1444,122
2008,1,DOK,1445,330
2008,1,DOK,1447,285
2008,1,DOK,1448,62
2008,1,DOK,1449,35
2008,1,DOK,1450,40
2008,1,DOK,1451,178
2008,1,DOK,1452,26
2008,1,DOK,1453,140
2008,1,DOK,1454,138
2008,1,DOK,1455,67
2008,1,DOK,1456,221
