Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2017,16,AP,1112,10
2017,16,AP,1153,24
2017,16,AP,1166,22
2017,16,AP,1181,1
2017,16,AP,1211,14
2017,16,AP,1235,20
2017,16,AP,1242,7
2017,16,AP,1246,2
2017,16,AP,1257,12
2017,16,AP,1277,13
2017,16,AP,1314,5
2017,16,AP,1332,4
2017,16,AP,1345,15
2017,16,AP,1348,21
2017,16,AP,1388,17
2017,16,AP,1417,16
2017,16,AP,1437,3
2017,16,AP,1438,8
2017,16,AP,1452,19
2017,16,AP,1458,9
2017,16,AP,1462,11
2017,16,BBT,1112,20
2017,16,BBT,1116,79
2017,16,BBT,1124,28
2017,16,BBT,1137,185
2017,16,BBT,1139,36
2017,16,BBT,1153,34
2017,16,BBT,1166,54
2017,16,BBT,1173,41
2017,16,BBT,1181,13
2017,16,BBT,1190,110
2017,16,BBT,1195,212
2017,16,BBT,1196,26
2017,16,BBT,1199,48
2017,16,BBT,1211,22
2017,16,BBT,1233,82
2017,16,BBT,1235,18
2017,16,BBT,1240,265
2017,16,BBT,1242,5
2017,16,BBT,1243,58
2017,16,BBT,1245,148
2017,16,BBT,1246,4
2017,16,BBT,1257,7
2017,16,BBT,1266,63
2017,16,BBT,1268,30
2017,16,BBT,1274,9
2017,16,BBT,1276,46
2017,16,BBT,1277,11
2017,16,BBT,1278,182
2017,16,BBT,1291,248
2017,16,BBT,1292,111
2017,16,BBT,1297,285
2017,16,BBT,1300,305
2017,16,BBT,1305,149
2017,16,BBT,1308,117
2017,16,BBT,1309,311
2017,16,BBT,1314,1
2017,16,BBT,1315,208
2017,16,BBT,1321,80
2017,16,BBT,1323,33
2017,16,BBT,1329,108
2017,16,BBT,1332,8
2017,16,BBT,1343,62
2017,16,BBT,1344,45
2017,16,BBT,1345,17
2017,16,BBT,1348,76
2017,16,BBT,1355,96
2017,16,BBT,1371,21
2017,16,BBT,1374,12
2017,16,BBT,1376,38
2017,16,BBT,1388,29
2017,16,BBT,1407,284
2017,16,BBT,1411,162
2017,16,BBT,1413,227
2017,16,BBT,1417,66
2017,16,BBT,1423,65
2017,16,BBT,1425,35
2017,16,BBT,1433,27
2017,16,BBT,1435,84
2017,16,BBT,1436,107
2017,16,BBT,1437,2
2017,16,BBT,1438,3
2017,16,BBT,1439,68
2017,16,BBT,1448,101
