PlayerID,TeamID,PlayerName
626532,1107,BAKER_WHEELER
626533,1107,EGHAREVBA_EDE
626534,1107,ENNEMA_DALLAS
626535,1107,GREEN_TRE
626536,1107,HOOLEY_PETER
626537,1107,MCKAY_GEREMY
626538,1107,PETERS_RICHARD
626539,1107,ROWLEY_MIKE
626540,1107,ROWLEY_SAM
626541,1107,SANDERS_RAY
626542,1107,SINGLETARY_EVAN
626543,1107,STIRE_GREIG
626544,1107,TEAM
626545,1107,TWYMAN_MAX
626546,1107,WELLS_MIKE
626547,1107,WILLIAMS_REECE
626602,1112,ALLEN_KADEEM
626603,1112,ANDERSON_RYAN
626604,1112,ASHLEY_BRANDON
626605,1112,HAZZARD_JACOB
626606,1112,HOLLIS-JEFFERSON_R
626607,1112,JACKSON-CARTWRIGHT
626608,1112,JOHNSON_STANLEY
626609,1112,KORCHECK_MATT
626610,1112,MASON_TREY
626611,1112,MCCONNELL_TJ
626612,1112,MELLON_DREW
626613,1112,PITTS_ELLIOTT
626614,1112,RISTIC_DUSAN
626615,1112,TARCZEWSKI_KALEB
626616,1112,TEAM
626617,1112,VICTOR_CRAIG
626618,1112,YORK_GABE
626671,1116,BABB_NICK
626672,1116,BEARD_ANTON
626673,1116,BELL_ANTHLON
626674,1116,DURHAM_JABRIL
626675,1116,HARRIS_ALANDISE
626676,1116,KINGSLEY_MOSES
626677,1116,MADDEN_RASHAD
626678,1116,MILES_KEATON
626679,1116,PORTIS_BOBBY
626680,1116,QUALLS_MICHAEL
626681,1116,TEAM
626682,1116,THOMPSON_TREY
626683,1116,WATKINS_MANUALE
626684,1116,WILLIAMS_JACOREY
626778,1124,CHERY_KENNY
626779,1124,DENG_DENG
626780,1124,FREEMAN_AL
626781,1124,GATHERS_RICO
626782,1124,HEARD_JOHN
626783,1124,MASTON_TJ
626784,1124,MEDFORD_LESTER
626785,1124,MILLS_AUSTIN
626786,1124,MOTLEY_JOHNATHAN
626787,1124,ONEALE_ROYCE
626788,1124,PRINCE_TAUREAN
626789,1124,TEAM
626790,1124,WAINRIGHT_ISHMAIL
626791,1125,BARNETTE_TAYLOR
626792,1125,BRADDS_EVAN
626793,1125,BRADSHAW_CRAIG
626794,1125,CHAMBERLAIN_REECE
626795,1125,CHOWBAY_CALEB
626796,1125,EGEKEZE_AMANZE
626797,1125,HADDEN_TYLER
626798,1125,LAIDIG_JEFF
626799,1125,LESTER_JOSH
626800,1125,LUKE_AUSTIN
626801,1125,MERCER_MACK
626802,1125,MOBLEY_HOLDEN
626803,1125,SAMPSON_BURTON
626804,1125,SMITH_NICK
626805,1125,TEAM
626806,1125,TURNER_SPENCER
626837,1129,ALFORD_MONTIGO
626838,1129,ALLEN_KEVIN
626839,1129,DRMIC_ANTHONY
626840,1129,DUNCAN_NICK
626841,1129,HADZIOMEROVIC_IGOR
626842,1129,HANEY_ZACH
626843,1129,HANSTAD_JOE
626844,1129,HEYER_ROB
626845,1129,HUTCHISON_CHANDLER
626846,1129,MARKS_DERRICK
626847,1129,NEALEY_CHRIS
626848,1129,NESS_JAKE
626849,1129,TEAM
626850,1129,THOMPSON_MIKEY
626851,1129,TRENT_DEZMYN
626852,1129,WACKER_DAVID
626853,1129,WEBB_III_JAMES
626963,1138,BEARDEN_LAMONTE
626964,1138,DIANE_MORY
626965,1138,EVANS_SHANNON
626966,1138,FORD_XAVIER
626967,1138,FRASCO_BOBBY
626968,1138,JOHNSON_RAHEEM
626969,1138,MOSS_JUSTIN
626970,1138,PINO_CHRISTIAN
626971,1138,REGAN_WILL
626972,1138,SKEETE_JARRYN
626973,1138,TEAM
626974,1138,WIGGINTON_RODELL
626975,1139,ALDRIDGE_JACKSON
626976,1139,BARLOW_ALEX
626977,1139,BENNETT_STEVEN
626978,1139,CHRABASCZ_ANDREW
626979,1139,DAVIS_JACKSON
626980,1139,DUNHAM_KELLEN
626981,1139,ETHERINGTON_AUSTIN
626982,1139,JONES_ROOSEVELT
626983,1139,MARTIN_KELAN
626984,1139,PETTUS_TREY
626985,1139,TEAM
626986,1139,WIDEMAN_TYLER
626987,1139,WOODS_KAMERON
626988,1140,ANDRUS_RYAN
626989,1140,AUSTIN_NATE
626990,1140,AYTES_JAMAL
626991,1140,BARTLEY_IV_FRANK
626992,1140,CHATMAN_JORDAN
626993,1140,COLLINSWORTH_KYLE
626994,1140,DAVIS_KYLE
626995,1140,ELLIS_JORDAN
626996,1140,FISCHER_CHASE
626997,1140,HALFORD_SKYLER
626998,1140,HAWS_TYLER
626999,1140,KAUFUSI_CORBIN
627000,1140,NEILSON_ISAAC
627001,1140,NIXON_DALTON
627002,1140,SHARP_JOSH
627003,1140,TEAM
627004,1140,TOOLSON_JAKE
627005,1140,WINDER_ANSON
627006,1140,WORTHINGTON_LUKE
627170,1153,BLISSITT_JR._ROB
627171,1153,CAUPAIN_TROY
627172,1153,CLARK_GARY
