PlayerID,TeamID,PlayerName
632042,1112,ALLEN_KADEEM
632043,1112,ANDERSON_RYAN
632044,1112,COMANCHE_CHANCE
632045,1112,CRUZ_PAULO
632046,1112,HAZZARD_JACOB
632047,1112,JACKSON-CARTWRIGHT
632048,1112,MASON_TREY
632049,1112,PITTS_ELLIOTT
632050,1112,RISTIC_DUSAN
632051,1112,SIMON_JUSTIN
632052,1112,SMITH_RAY
632053,1112,TARCZEWSKI_KALEB
632054,1112,TEAM
632055,1112,TOLLEFSEN_MARK
632056,1112,TRIER_ALLONZO
632057,1112,YORK_GABE
632071,1114,BILLINGS_STETSON
632072,1114,BLACK_OLIVER
632073,1114,BRANDSMA_THOMAS
632074,1114,BURNS_DEANDRE
632075,1114,BURNS_DEONDRE
632076,1114,GREEN_DANIEL
632077,1114,HAGINS_JOSH
632078,1114,HILL_MAURIUS
632079,1114,ISOM_MAREIK
632080,1114,JACKSON_JALEN
632081,1114,JOHNSON_JR._MARCUS
632082,1114,JOHNSON_JR_MARCUS
632083,1114,MARCUS_BEN
632084,1114,MOORMAN_EVAN
632085,1114,OSSE_KEMY
632086,1114,RUTTLEY_JERMAINE
632087,1114,SHOSHI_LIS
632088,1114,TEAM
632089,1114,WOODS_ROGER
632199,1122,BUDRYS_DOMAS
632200,1122,DAVIS_KHALIL
632201,1122,DIOP_ASSANE
632202,1122,GLOTTA_ZACH
632203,1122,HARRIS_STEVE
632204,1122,HORTON_CHRIS
632205,1122,IVORY_TRE
632206,1122,JONES_KENNY
632207,1122,MURRY_JOHN
632208,1122,PIKE_ADAM
632209,1122,PORTER-BUNTON_CHRIS
632210,1122,ROBINSON_JOSH
632211,1122,SAVAGE_JARED
632212,1122,TEAM
632213,1122,THOMPSON_TERRELL
632228,1124,FREEMAN_AL
632229,1124,GATHERS_RICO
632230,1124,HEARD_JOHN
632231,1124,LINDSEY_JAKE
632232,1124,MASTON_TERRY
632233,1124,MCCLURE_KING
632234,1124,MEDFORD_LESTER
632235,1124,MILLS_AUSTIN
632236,1124,MOTLEY_JOHNATHAN
632237,1124,PRINCE_TAUREAN
632238,1124,TEAM
632239,1124,WAINRIGHT_ISHMAIL
632402,1138,BEARDEN_LAMONTE
632403,1138,CONNER_WILLIE
632404,1138,DIANE_MORY
632405,1138,DISALVO_ZAC
