PlayerID,TeamID,PlayerName
605306,1103,ABREU_ALEX
605307,1103,BARDO_MIKE
605308,1103,CVETINOVIC_NIKOLA
605309,1103,DIGGS_QUINCY
605310,1103,EGNER_JOSH
605311,1103,EUTON_DAKOTAH
605312,1103,GREEN_MICHAEL
605313,1103,MARSHALL_ZEKE
605314,1103,MCCLANAHAN_BRETT
605315,1103,MCKNIGHT_BRETT
605316,1103,MCNEES_STEVE
605317,1103,OLDHAM_CJ
605318,1103,PETERSEN_KYLE
605319,1103,ROBERTS_DARRYL
605320,1103,TEAM
605356,1106,ADAMU_SHAREIF
605357,1106,BROWN_STEPHAWN
605358,1106,BUTLER_TRAMAINE
605359,1106,DAVIS_PATRICK
605360,1106,DUNCAN_CHRIS
605361,1106,DUNCAN_CHRISTOPHER
605362,1106,HARVEY_DEWAYNE
605363,1106,HARVEY_DWAYNE
605364,1106,JEFFERSON_JORDAN
605365,1106,JOHNSON_IVAN
605366,1106,MIDDLEBROOKS_JEFF
605367,1106,MIDDLEBROOKS_JEFFERY
605368,1106,MOORER_TRAMAYNE
605369,1106,MOORER_TREMAYNE
605370,1106,NOEL_KAYLIM
605371,1106,SANDERS_ROBERT
605372,1106,SPELLMAN_ADRIAN
605373,1106,SPENCER_AJ
605374,1106,SPENCER_ARTHUR
605375,1106,TEAM
605376,1106,TRAMAINE_BUTLER
605377,1106,WASHINGTON_KENDEREK
605378,1106,WATTS_KEVIN
605379,1106,WATTS_RYAN
605380,1106,WHITE_IVORY
605446,1112,ARVIZU_ROBERT
605447,1112,BEJARANO_DANIEL
605448,1112,FOGG_KYLE
605449,1112,HILL_SOLOMON
605450,1112,HORNE_JAMELLE
605451,1112,JACOBSON_ALEX
605452,1112,JONES_LAMONT
605453,1112,LAVENDER_BRENDON
605454,1112,MAYES_JORDIN
605455,1112,NATYAZHKO_KYRYL
605456,1112,PARROM_KEVIN
605457,1112,PERRY_JESSE
605458,1112,TEAM
605459,1112,WIEPKING_MAX
605460,1112,WILLIAMS_DERRICK
605461,1112,WISE_DONDRE
605478,1114,BAILS_DERRICK
605479,1114,BOZEMAN_SOLOMON
605480,1114,GARCIA-MENDOZA_ALEX
605481,1114,GUY_DAYLON
605482,1114,JACKSON_COURTNEY
605483,1114,KIBI_ERIC
605484,1114,LEEPER_GUS
605485,1114,LOUZEIRO_MARLON
605486,1114,MOUZY_MATT
605487,1114,QUINN_LOGAN
605488,1114,SONNIER_REGGIE
605489,1114,SUTHERLAND_TRAMAR
605490,1114,TEAM
605491,1114,THORNTON_MONTRELL
605492,1114,WILLIAMS_DANDRE
605619,1125,BAKER_BRANDON
605620,1125,BARNES_ADAM
605621,1125,CAMPBELL_JORDAN
605622,1125,CLARK_IAN
605623,1125,DEJWOREK_MIKE
605624,1125,HANLEN_DREW
605625,1125,HEDGEPETH_MICK
605626,1125,HOUSE_JON
605627,1125,JENKINS_BLAKE
605628,1125,JOHNSON_KERRON
605629,1125,MANN_JJ
605630,1125,MOBLEY_HOLDEN
605631,1125,NOACK_TREVOR
605632,1125,RICE_JONNY
605633,1125,SAUNDERS_SCOTT
605634,1125,TEAM
605699,1131,GASKINS_HJ
605700,1131,GRIFFIN_MATT
605701,1131,HAZEL_PATRICK
605702,1131,HOLLAND_JOHN
605703,1131,IRVING_DJ
605704,1131,KURZ_CHRIS
605705,1131,MORRIS_DOM
605706,1131,OBRIEN_JAKE
605707,1131,PARTIN_DARRYL
605708,1131,PELAGE_JEFF
605709,1131,ROBINSON_TRAVIS
605710,1131,TEAM
605711,1131,TERRY_JR._MIKE
605712,1131,TERRY_MIKE
605713,1131,THOMAS_MALIK
605779,1137,ANDOH_ENOCH
605780,1137,AYERS_CAMERON
605781,1137,BOON_GW
605782,1137,BRACKNEY_BEN
605783,1137,COHEN_BRYAN
605784,1137,HILL_RYAN
605785,1137,JOHNSON_BRYSON
605786,1137,KLEBON_COLIN
605787,1137,LEO_PROBESE
605788,1137,MUSCALA_MIKE
605789,1137,SHAZIER_DARRYL
605790,1137,TEAM
605791,1137,TYREE_STEPHEN
605792,1137,WILLMAN_JOE
605808,1139,ANGLIN_ALEX
605809,1139,BUTCHER_GARRETT
605810,1139,FROMM_ERIK
605811,1139,HAHN_ZACH
605812,1139,HOPKINS_CHRISHAWN
605813,1139,HOWARD_MATT
605814,1139,KAMPEN_EMERSON
605815,1139,LEIENDECKER_GRANT
605816,1139,MACK_SHELVIN
605817,1139,MARSHALL_KHYLE
605818,1139,NORED_RONALD
605819,1139,SMITH_ANDREW
605820,1139,STIGALL_CHASE
605821,1139,TEAM
605822,1139,VANZANT_SHAWN
605823,1140,ABOUO_CHARLES
605824,1140,ANDERSON_JAMES
605825,1140,COLLINSWORTH_CHRIS
605826,1140,COLLINSWORTH_KYLE
605827,1140,DAVIES_BRANDON
605828,1140,EMERY_JACKSON
605829,1140,FREDETTE_JIMMER
605830,1140,HARTSOCK_NOAH
605831,1140,MAGNUSSON_LOGAN
605832,1140,MARTINEAU_NICK
605833,1140,ROGERS_STEPHEN
605834,1140,TEAM
605835,1140,WINDER_ANSON
605836,1140,ZYLSTRA_BROCK
606020,1153,BISHOP_RASHAD
606021,1153,DAVIS_LARRY
606022,1153,DIXON_DION
606023,1153,EPPENSTEINER_ALEX
606024,1153,GAINES_KELVIN
606025,1153,GATES_YANCY
606026,1153,JACKSON_JUSTIN
606027,1153,KILPATRICK_SEAN
606028,1153,MCBRIDE_ANTHONY
606029,1153,MCCLAIN_ANTHONY
606030,1153,PARKER_JAQUON
606031,1153,TEAM
606032,1153,THOMAS_IBRAHIMA
606033,1153,TYREE_EDDIE
606034,1153,WILKS_DARNELL
606035,1153,WRIGHT_CASHMERE
606053,1155,ANDERSON_ZAVIER
606054,1155,BACIU_CATALIN
606055,1155,BAIZE_JONAH
606056,1155,BOOKER_DEVIN
606057,1155,GRANT_JERAI
606058,1155,HOPKINS_DEANDRE
606059,1155,JENNINGS_MILTON
606060,1155,JOHNSON_NOEL
606061,1155,NARCISSE_BRYAN
606062,1155,SMITH_TANNER
606063,1155,STANTON_CORY
606064,1155,STITT_DEMONTEZ
606065,1155,TEAM
606066,1155,YOUNG_ANDRE
606169,1163,BAILEY_KYLE
606170,1163,BEVERLY_DONNELL
606171,1163,COMBS-MCDANIEL_JAMA
606172,1163,COOMBS-MCDANIEL_J
606173,1163,COOMBS-MCDANIEL_JAM
606174,1163,GIFFEY_NIELS
606175,1163,LAMB_JEREMY
606176,1163,NAPIER_SHABAZZ
606177,1163,OKWANDU_CHARLES
606178,1163,OLANDER_TYLER
606179,1163,ORIAKHI_ALEX
606180,1163,SMITH_ROSCOE
606181,1163,STEWART_BENJAMIN
606182,1163,TEAM
606183,1163,WALKER_KEMBA
606184,1163,WOLF_ENOSCH
606446,1181,CURRY_SETH
606447,1181,DAWKINS_ANDRE
606448,1181,HAIRSTON_JOSH
606449,1181,IRVING_KYRIE
606450,1181,KELLY_RYAN
606451,1181,PETERS_CASEY
606452,1181,PLUMLEE_MASON
606453,1181,PLUMLEE_MILES
606454,1181,SINGLER_KYLE
606455,1181,SMITH_NOLAN
606456,1181,TEAM
606457,1181,THORNTON_TYLER
606458,1181,ZAFIROVSKI_TODD
606672,1196,ALLEN_ADAM
606673,1196,BOYNTON_KENNY
606674,1196,MACKLIN_VERNON
606675,1196,MCCLANAHAN_KYLE
606676,1196,MURPHY_ERIK
606677,1196,PARSONS_CHANDLER
606678,1196,PRATHER_CASEY
606679,1196,TEAM
606680,1196,TYUS_ALEX
606681,1196,WALKER_ERVING
606682,1196,WILBEKIN_SCOTTIE
606683,1196,YEGUETE_WILL
606684,1196,YOUNG_PATRIC
606716,1199,DULKYS_DEIVIDAS
606717,1199,GIBSON_XAVIER
606718,1199,JAMES_BERNARD
606719,1199,JORDAN_PIERRE
606720,1199,KITCHEN_DERWIN
606721,1199,KREFT_JON
606722,1199,LOUCKS_LUCK
606723,1199,LOUCKS_LUKE
606724,1199,MILLER_IAN
606725,1199,MOREAU_JOEY
606726,1199,PORTUONDO_RAFAEL
606727,1199,PORTUONDO_RAFEAL
606728,1199,RUTLEDGE_ANDREW
606729,1199,SHANNON_TERRANCE
606730,1199,SINGLETON_CHRIS
606731,1199,SNAER_MICHAEL
606732,1199,TEAM
606733,1199,WHITE_OKARO
606734,1199,YAWN_AJ
606830,1206,ALLEN_BRYON
606831,1206,ARLEDGE_JONATHAN
606832,1206,ARMISTEAD_THOMAS
606833,1206,BENNETT_PARIS
606834,1206,CORNELIUS_ANDRE
606835,1206,HANCOCK_LUKE
606836,1206,LONG_CAM
606837,1206,MORRISON_MIKE
606838,1206,PEARSON_RYAN
606839,1206,TATE_ISAIAH
606840,1206,TEAM
606841,1206,VAUGHNS_VERTRAIL
606842,1206,WHACK_RASHAD
606843,1206,WILLIAMS_JOHNNY
606844,1206,WRIGHT_SHERROD
606845,1207,AVEGBA_MOSES
606846,1207,AYEGBA_MOSES
606847,1207,BENIMON_JERELLE
606848,1207,BENIMON_JERRELLE
606849,1207,BOWEN_AARON
606850,1207,CAPRIO_JOHN
606851,1207,CLARK_JASON
606852,1207,DOUGHERTY_PYAN
606853,1207,DOUGHERTY_RYAN
606854,1207,FREEMAN_AUSTIN
606855,1207,LUBICK_NATE
606856,1207,SANFORD_VEE
606857,1207,SIMS_HENRY
606858,1207,STARKS_MARKEL
606859,1207,TEAM
606860,1207,THOMPSON_HOLLIS
606861,1207,VAUGHN_JULIAN
606862,1207,WRIGHT_CHRIS
606863,1208,BARNES_CHRIS
606864,1208,BRANTLEY_SHERRARD
606865,1208,BUCKLIN_MATT
606866,1208,LESLIE_TRAVIS
606867,1208,NOLTE_CONNOR
606868,1208,PRICE_JEREMY
606869,1208,ROBINSON_GERALD
606870,1208,TEAM
606871,1208,THOMPKINS_TREY
606872,1208,THORNTON_MARCUS
606873,1208,WARE_DUSTIN
606874,1208,WILLIAMS_DONTE
606875,1208,WILLIAMS_VINCENT
606909,1211,AROP_MANGISTO
606910,1211,CARTER_MARQUISE
606911,1211,DOWER_SAM
606912,1211,GOODSON_DEMETRI
606913,1211,GRAY_STEVEN
606914,1211,HARRIS_ELIAS
606915,1211,HART_MICHAEL
606916,1211,HART_MIKE
606917,1211,KEITA_MATHIS
606918,1211,MOENNINGHOFF_MATHIS
606919,1211,MONNINGHOFF_MATHIS
606920,1211,OLYNYK_KELLY
606921,1211,SACRE_ROBERT
606922,1211,STOCKTON_DAVID
606923,1211,TEAM
606945,1214,AGBELESE_DANNY
606946,1214,CHARLES_FUNCHES
606947,1214,CHRISTOPHER_TOLSON
606948,1214,DUNNING_WESLEY
606949,1214,FUNCHES.CHARLES
606950,1214,FUNCHES_CHARLES
606951,1214,LOLA-CHARLES_MILADE
606952,1214,MCCLENNY_TRAVIS
606953,1214,MORGAN_KWAME
606954,1214,PELLUM_DARRION
606955,1214,REED_KORON
606956,1214,TAYLOR_BAKARI
606957,1214,TEAM
606958,1214,TOLSON_CHRISTOPHER
606959,1214,TUITT_MIKE
606960,1214,TUNNELL_BRANDON
607144,1228,BERARDINI_KEVIN
607145,1228,BERTRAND_JOSEPH
607146,1228,COLE_BILL
607147,1228,DAVIS_MIKE
607148,1228,GRIFFEY_TYLER
607149,1228,HEAD_CRANDALL
607150,1228,LEONARD_MEYERS
607151,1228,MCCAMEY_DEMETRI
607152,1228,PAUL_BRANDON
607153,1228,RICHARDSON_DJ
607154,1228,RICHMOND_JEREME
607155,1228,SELUS_JEAN
607156,1228,TEAM
607157,1228,TISDALE_MIKE
607190,1232,CARTER_AARON
607191,1232,DOLUONY_KOANG
607192,1232,EITEL_LOGAN
607193,1232,EITEL_LUCAS
607194,1232,KELLY_JAKE
607195,1232,LATHAM_DWAYNE
607196,1232,LATHAN_DWAYNE
607197,1232,MAHURIN_RJ
607198,1232,MANURIN_RJ
607199,1232,MARTIN_ISIAH
607200,1232,MCWHORTER_STEVE
607201,1232,ODUM_JAKE
607202,1232,PRINTY_JORDAN
607203,1232,RICHARD_CARL
607204,1232,TEAM
607205,1232,WALKER_MYLES
607339,1242,JOHNSON_ELIJAH
607340,1242,JUENEMANN_JORDAN
607341,1242,LITTLE_MARIO
607342,1242,MORNINGSTAR_BRADY
607343,1242,MORRIS_MARCUS
607344,1242,MORRIS_MARKIEFF
607345,1242,REED_TYREL
607346,1242,RELEFORD_TRAVIS
607347,1242,ROBERTS_NIKO
607348,1242,ROBINSON_THOMAS
607349,1242,SELBY_JOSH
607350,1242,TAYLOR_TYSHAWN
607351,1242,TEAM
607352,1242,WITHEY_JEFF
607353,1242,WOOLRIDGE_ROYCE
607354,1243,ASPRILLA_FREDDY
607355,1243,HENRIQUEZ-ROBERTS_J
607356,1243,IRVING_MARTAVIOUS
607357,1243,JUDGE_WALLY
607358,1243,KELLY_CURTIS
607359,1243,MCGRUDER_RODNEY
607360,1243,MYLES_JUEVOL
607361,1243,OJELEYE_VICTOR
607362,1243,PETERSON_DEVON
607363,1243,POTUZAK_ALEX
607364,1243,PULLEN_JACOB
607365,1243,RUSSELL_NICK
607366,1243,SAMUELS_JAMAR
607367,1243,SOUTHWELL_SHANE
607368,1243,SPRADLING_WILL
607369,1243,TEAM
607370,1243,WILLIAMS_NINO
607400,1246,HARRELLSON_JOSH
607401,1246,HOOD_JON
607402,1246,JONES_TERRENCE
607403,1246,KNIGHT_BRANDON
607404,1246,LAMB_DORON
607405,1246,LIGGINS_DEANDRE
607406,1246,MILLER_DARIUS
607407,1246,POLSON_JARROD
607408,1246,POOLE_STACEY
607409,1246,TEAM
607410,1246,VARGAS_ELOY
607519,1254,BOYD_JULIAN
607520,1254,BRICKMAN_JASON
607521,1254,CULPO_MICHAEL
607522,1254,GARNER_CJ
607523,1254,GIERBOLINI_JOEL
607524,1254,HICKS_DAVID
607525,1254,HUCKS_BOOKER
607526,1254,JOHNSON_KYLE
607527,1254,JOSEPH_KURT
607528,1254,MAYORGA_ARNOLD
607529,1254,NIKOLIC_MILOS
607530,1254,ODOCH_OPONG_ROBINSON
607531,1254,OLASEWERE_JAMAL
607532,1254,ONYECHI_KENNY
607533,1254,TEAM
607564,1257,BUCKLES_RAKEEM
607565,1257,DIENG_GORGUI
607566,1257,GOODE_GEORGE
607567,1257,HENDERSON_TIM
607568,1257,JENNINGS_TERRENCE
607569,1257,JUSTICE_ELISHA
607570,1257,KNOWLES_PRESTON
607571,1257,KURIC_KYLE
607572,1257,MARRA_MIKE
607573,1257,SIVA_PEYTON
607574,1257,SMITH_CHRIS
607575,1257,SMITH_RUSS
607576,1257,TEAM
607577,1257,VAN_TREESE_STEPHAN
607684,1266,BLUE_VANDER
607685,1266,BUTLER_JIMMY
607686,1266,BUYCKS_DWIGHT
607687,1266,CADOUGAN_JUNIOR
607688,1266,CROWDER_JAE
607689,1266,FROZENA_ROBERT
607690,1266,FULCE_JOSEPH
607691,1266,GARDNER_DAVANTE
607692,1266,JOHNSON-ODOM_DARIUS
607693,1266,JONES_JAMAIL
607694,1266,OTULE_CHRIS
607695,1266,SMITH_REGGIE
607696,1266,TEAM
607697,1266,WILLIAMS_ERIK
607779,1272,BARHAM_DREW
607780,1272,BARTON_ANTONIO
607781,1272,BARTON_WILL
607782,1272,BLACK_TARIK
607783,1272,CARMOUCHE_CHARLES
607784,1272,COLEMAN_WILL
607785,1272,CRAWFORD_CHRIS
607786,1272,DRAPER_TREY
607787,1272,GARCIA_ANGEL
607788,1272,HOLT_CHARLES
607789,1272,JACKSON_JOE
607790,1272,LAIRD_PRESTON
607791,1272,STEPHENS_DJ
607792,1272,TEAM
607793,1272,TSAFACK_HIPPOLYTE
607794,1272,WITHERSPOON_WESLEY
607843,1276,AKUNNE_ESO
607844,1276,BARTELSTEIN_JOSH
607845,1276,CHRISTIAN_COLTON
607846,1276,DOUGLASS_STU
607847,1276,ERVIN_DARRICK
607848,1276,HARDAWAY_JR._TIM
607849,1276,HARDAWAY_JR_TIM
607850,1276,HORFORD_JON
607851,1276,MCLIMANS_BLAKE
607852,1276,MORGAN_JORDAN
607853,1276,MORRIS_DARIUS
607854,1276,NOVAK_ZACK
607855,1276,PERSON_COREY
607856,1276,SMOTRYCZ_EVAN
607857,1276,TEAM
607858,1276,VOGRICH_MATT
607859,1277,APPLING_KEITH
607860,1277,CHAPMAN_DAN
607861,1277,GIARD_NICK
607862,1277,GREEN_DRAYMOND
607863,1277,HENEVELD_MATT
607864,1277,IANNI_ANTHONY
607865,1277,KEBLER_MIKE
607866,1277,LUCAS_KALIN
607867,1277,LUCIOUS_KORIE
607868,1277,NIX_DERRICK
607869,1277,PAYNE_ADREIAN
607870,1277,ROE_DELVON
607871,1277,SHERMAN_GARRICK
607872,1277,SUMMERS_DURRELL
607873,1277,TEAM
607874,1277,THORNTON_AUSTIN
607919,1281,BOWERS_LAURENCE
607920,1281,DENMON_MARCUS
607921,1281,DIXON_MICHAEL
607922,1281,ENGLISH_KIM
607923,1281,KREKLOW_RICKY
607924,1281,MOORE_STEVE
607925,1281,PRESSEY_MATT
607926,1281,PRESSEY_PHIL
607927,1281,RATLIFFE_RICARDO
607928,1281,SAFFORD_JUSTIN
607929,1281,SUTTON_JARRETT
607930,1281,TEAM
607931,1281,UNDERWOOD_JOHN
607999,1287,AUSTIN_LAMONT
608000,1287,FARIED_KENNETH
608001,1287,FERGUSON_DIONTE
608002,1287,GOODMAN_SAM
608003,1287,GRAY_KEVIN
608004,1287,HARPER_DEMONTE
608005,1287,HILL_TERRANCE
608006,1287,KELLY_DREW
608007,1287,LASME_ROMARIC
608008,1287,MAZE_TAYLOR
608009,1287,MCMILLAN_ARTHUR
608010,1287,PROFFITT_TY
608011,1287,TEAM
608012,1287,WILLIAMS_REGGIE
608091,1294,ADDO_EMMANUEL
608092,1294,ARNOLD_DAVE
608093,1294,BEDFORD_MIKE
608094,1294,BEITZEL_DEVON
608095,1294,GARNICA_PAUL
608096,1294,HALL_LEE
608097,1294,HANES_KEVIN
608098,1294,JAMES_XZAIVIER
608099,1294,KABA_CHRIS
608100,1294,KINGMAN_NEAL
608101,1294,LLOYD_ELLIOT
608102,1294,LLOYD_ELLIOTT
608103,1294,MONTGOMERY_TAYLOR
608104,1294,PROCTOR_MIKE
608105,1294,SVIHOVEC_TEVIN
608106,1294,TEAM
608107,1294,UNRUH_TATE
608335,1314,BARNES_HARRISON
608336,1314,BOLICK_DANIEL
608337,1314,BULLOCK_REGGIE
608338,1314,COOPER_STEWART
608339,1314,CROUCH_PATRICK
608340,1314,DREW_II_LARRY
608341,1314,DREW_LARRY_II
