PlayerID,Season,TeamID,PlayerName
610523,2012,1104,BLACKLEDGE_KEON
610524,2012,1104,COOPER_RODNEY
610525,2012,1104,EBLEN_BEN
610526,2012,1104,ENGSTROM_CARL
610527,2012,1104,GREEN_JAMYCHAL
610528,2012,1104,GUEYE_MOUSSA
610529,2012,1104,HANKERSON_CHARLES
610530,2012,1104,HANKERSON_JR_CHARLE
610531,2012,1104,JACOBS_NICK
610532,2012,1104,LACEY_TREVOR
610533,2012,1104,LACY_TREVOR
610534,2012,1104,MITCHELL_TONY
610535,2012,1104,RANDOLPH_LEVI
610536,2012,1104,RELEFORD_TREVOR
610537,2012,1104,STEELE_ANDREW
610538,2012,1104,TEAM
610797,2012,1124,ACY_QUINCY
610798,2012,1124,BELLO_DEUCE
610799,2012,1124,ELLIS_FRED
610800,2012,1124,FRANKLIN_GARY
610801,2012,1124,HESLIP_BRADY
610802,2012,1124,JACKSON_PIERRE
610803,2012,1124,JEFFERSON_CORY
610804,2012,1124,JONES_ANTHONY
610805,2012,1124,JONES_III_PERRY
610806,2012,1124,LOWERY_LOGAN
610807,2012,1124,MILLER_QUINCY
610808,2012,1124,NEUBERT_JACOB
610809,2012,1124,TEAM
610810,2012,1124,WALTON_AJ
610811,2012,1125,BAKER_BRANDON
610812,2012,1125,BARNES_ADAM
610813,2012,1125,CAVERA_SETH
610814,2012,1125,CHAMBERLAIN_REECE
610815,2012,1125,CLARK_IAN
610816,2012,1125,HANLEN_DREW
610817,2012,1125,HEDGEPATH_MICK
610818,2012,1125,HEDGEPETH_MICK
610819,2012,1125,JENKINS_BLAKE
610820,2012,1125,JOHNSON_KERRON
610821,2012,1125,LANG_CHAD
610822,2012,1125,MANN_JJ
610823,2012,1125,MOBLEY_HOLDEN
610824,2012,1125,NOACK_TREVOR
610825,2012,1125,SAUNDERS_SCOTT
610826,2012,1125,TEAM
610827,2012,1125,TURNER_SPENCER
611012,2012,1140,ABOUO_CHARLES
611013,2012,1140,AUSTIN_NATE
611014,2012,1140,CARLINO_MATT
611015,2012,1140,COLLINSWORTH_CHRIS
611016,2012,1140,CUSICK_CRAIG
611017,2012,1140,DAVIES_BRANDON
611018,2012,1140,HARRISON_DAMARCUS
611019,2012,1140,HARTSOCK_NOAH
611020,2012,1140,MARTINEAU_NICK
611021,2012,1140,NELSON_AUSTIN
611022,2012,1140,ROGERS_STEPHEN
611023,2012,1140,SHARP_JOSH
611024,2012,1140,TEAM
611025,2012,1140,WINDER_ANSON
611026,2012,1140,ZYLSTRA_BROCK
611058,2012,1143,BAK_BAK
611059,2012,1143,BEHRENS_CHRISTIAN
611060,2012,1143,CHALIAN_RAFFI
611061,2012,1143,COBBS_JUSTIN
611062,2012,1143,CRABBE_ALLEN
611063,2012,1143,FILLEY_ROB
611064,2012,1143,GUTIERREZ_JORGE
611065,2012,1143,KAMP_HARPER
611066,2012,1143,KRAVISH_DAVID
611067,2012,1143,MURRAY_EMERSON
611068,2012,1143,POWERS_JEFF
611069,2012,1143,ROSSI_ALEX
611070,2012,1143,SMITH_BRANDON
611071,2012,1143,SOLOMON_RICHARD
611072,2012,1143,TEAM
611073,2012,1143,THURMAN_ROBERT
611191,2012,1153,DAVIS_III_JEREMIAH
611192,2012,1153,DAVIS_JEREMIAH
611193,2012,1153,DIXON_DION
611194,2012,1153,ELLIS_OCTAVIUS
611195,2012,1153,EPPENSTEINER_ALEX
611196,2012,1153,GAINES_KELVIN
611197,2012,1153,GATES_YANCY
611198,2012,1153,GUYN_GELAWN
611199,2012,1153,JACKSON_JUSTIN
611200,2012,1153,KILPATRICK_SEAN
611201,2012,1153,MBODJ_CHEIKH
611202,2012,1153,PARKER_JAQUON
611203,2012,1153,SANDERS_JEREMAINE
611204,2012,1153,SANDERS_JERMAINE
611205,2012,1153,TEAM
611206,2012,1153,WRIGHT_CASHMERE
611299,2012,1160,ADAMS_JEREMY
611300,2012,1160,BOOKER_ASKIA
611301,2012,1160,BROWN_CARLON
611302,2012,1160,CAIN_DAMIENE
611303,2012,1160,CHEN_SABATINO
611304,2012,1160,DINWIDDIE_SPENCER
611305,2012,1160,DUFAULT_AUSTIN
611306,2012,1160,ECKLOFF_TREY
611307,2012,1160,HARRIS-TUNKS_SHANE
611308,2012,1160,MILLS_BEN
611309,2012,1160,ROBERSON_ANDRE
611310,2012,1160,SHARPE_SHANNON
611311,2012,1160,TEAM
611312,2012,1160,TOMLINSON_NATE
611313,2012,1160,WEBB_BEAU
611314,2012,1161,BELL_WILL
611315,2012,1161,CALCATERRA_CHAD
611316,2012,1161,CARR_JESSE
611317,2012,1161,EIKMEIER_WES
611318,2012,1161,GREEN_DORIAN
611319,2012,1161,HORNUNG_PIERCE
611320,2012,1161,MANN_CODY
611321,2012,1161,SABAS_KAIPO
611322,2012,1161,SMITH_DWIGHT
611323,2012,1161,SMITH_GREG
611324,2012,1161,TEAM
611325,2012,1161,WILLIAMS_TREVOR
611343,2012,1163,ALLEN_BRENDAN
611344,2012,1163,BAILEY_KYLE
611345,2012,1163,BOATRIGHT_RYAN
611346,2012,1163,COCHRANE_PJ
611347,2012,1163,DANIELS_DEANDRE
611348,2012,1163,DRUMMOND_ANDRE
611349,2012,1163,GIFFEY_NIELS
611350,2012,1163,LAMB_JEREMY
611351,2012,1163,NAPIER_SHABAZZ
611352,2012,1163,OLANDER_TYLER
611353,2012,1163,ORIAKHI_ALEX
611354,2012,1163,ORIAKI_ALEX
611355,2012,1163,SMITH_ROSCOE
611356,2012,1163,STEWART_BENJAMIN
611357,2012,1163,TEAM
611358,2012,1163,WAITE_ETHAN
611359,2012,1163,WOLF_ENOSCH
611395,2012,1166,ARTINO_WILL
611396,2012,1166,CHATMAN_AUSTIN
611397,2012,1166,DINGMAN_AVERY
611398,2012,1166,DORWART_MATTHEW
611399,2012,1166,ECHENIQUE_GREGORY
611400,2012,1166,FERRARINI_ROSS
611401,2012,1166,GIBBS_GRANT
611402,2012,1166,GROSELLE_GEOFF
611403,2012,1166,JONES_JOSH
611404,2012,1166,MANIGAT_JAHENNS
611405,2012,1166,MCDERMOTT_DOUG
611406,2012,1166,OLSEN_ALEX
611407,2012,1166,SEBASTIAN_DEREK
611408,2012,1166,STORMBERG_TAYLOR
611409,2012,1166,TEAM
611410,2012,1166,WRAGGE_ETHAN
611411,2012,1166,YOUNG_ANTOINE
611489,2012,1172,ARCHIE_II_MASON
611490,2012,1172,ATKINSON_AJ
611491,2012,1172,BEN-EZE_FRANK
611492,2012,1172,BROOKS_DEMON
611493,2012,1172,COCHRAN_NIK
611494,2012,1172,COHEN_JAKE
611495,2012,1172,CZERAPOWICZ_CHRIS
611496,2012,1172,DRONEY_TOM
611497,2012,1172,KALINOSKI_TYLER
611498,2012,1172,KUHLMAN_JP
611499,2012,1172,MACKAY_ALI
611500,2012,1172,MANN_CLINT
611501,2012,1172,MEJRI_YOUSSEF
611502,2012,1172,REIGEL_WILL
611503,2012,1172,TEAM
611504,2012,1172,TORMEY_CLAY
611577,2012,1178,ANDERSON_DOUG
611578,2012,1178,BOUTTE_PJ
611579,2012,1178,BRUINSMA_EVAN
611580,2012,1178,CALLISTE_JASON
611581,2012,1178,FOSTER_DONAVAN
611582,2012,1178,HOLMAN_ELI
611583,2012,1178,LOWE_LAMARCUS
611584,2012,1178,MCCALLUM_RAY
611585,2012,1178,MINNERATH_NICK
611586,2012,1178,ROMAIN_BRANDON
611587,2012,1178,SIMON_CHASE
611588,2012,1178,TEAM
611619,2012,1181,COOK_QUINN
611620,2012,1181,CURRY_SETH
611621,2012,1181,DAWKINS_ANDRE
611622,2012,1181,GBINIJE_MICHAEL
611623,2012,1181,GBINJIE_MICHAEL
611624,2012,1181,HAIRSTON_JOSH
611625,2012,1181,KELLY_RYAN
611626,2012,1181,PLUMLEE_MASON
611627,2012,1181,PLUMLEE_MILES
611628,2012,1181,RIVERS_AUSTIN
611629,2012,1181,TEAM
611630,2012,1181,THORNTON_TYLER
611631,2012,1181,ZAFIROVSKI_TODD
611831,2012,1196,BEAL_BRADLEY
611832,2012,1196,BOYNTON_KENNY
611833,2012,1196,KURTZ_JACOB
611834,2012,1196,LARSON_CODY
611835,2012,1196,MURPHY_ERIK
611836,2012,1196,PITCHFORD_WALTER
611837,2012,1196,PRATHER_CASEY
611838,2012,1196,ROSARIO_MIKE
611839,2012,1196,TEAM
611840,2012,1196,WALKER_ERVING
611841,2012,1196,WILBEKIN_SCOTTIE
611842,2012,1196,YEGUETE_WILL
611843,2012,1196,YOUNG_PATRIC
611878,2012,1199,DULKYS_DEIVIDAS
611879,2012,1199,GIBSON_XAIVER
611880,2012,1199,GIBSON_XAVIER
611881,2012,1199,JAMES_BERNARD
611882,2012,1199,KREFT_JON
611883,2012,1199,LOUCKS_LUKE
611884,2012,1199,MILLER_IAN
611885,2012,1199,MOREAU_JOEY
611886,2012,1199,PETERSON_JEFF
611887,2012,1199,PORTUONDO_RAFAEL
611888,2012,1199,SHANNON_TERRANCE
611889,2012,1199,SNAER_MICHAEL
611890,2012,1199,SPACE_ANTWAN
611891,2012,1199,TEAM
611892,2012,1199,WHISNANT_TERRY
611893,2012,1199,WHITE_OKARO
612003,2012,1207,ADAMS_TYLER
612004,2012,1207,BOWEN_AARON
612005,2012,1207,CAPRIO_JOHN
612006,2012,1207,CLARK_JASON
612007,2012,1207,HOPKINS_MIKAEL
