PlayerID,Season,TeamID,PlayerName
632042,2016,1112,ALLEN_KADEEM
632043,2016,1112,ANDERSON_RYAN
632044,2016,1112,COMANCHE_CHANCE
632045,2016,1112,CRUZ_PAULO
632046,2016,1112,HAZZARD_JACOB
632047,2016,1112,JACKSON-CARTWRIGHT
632048,2016,1112,MASON_TREY
632049,2016,1112,PITTS_ELLIOTT
632050,2016,1112,RISTIC_DUSAN
632051,2016,1112,SIMON_JUSTIN
632052,2016,1112,SMITH_RAY
632053,2016,1112,TARCZEWSKI_KALEB
632054,2016,1112,TEAM
632055,2016,1112,TOLLEFSEN_MARK
632056,2016,1112,TRIER_ALLONZO
632057,2016,1112,YORK_GABE
632071,2016,1114,BILLINGS_STETSON
632072,2016,1114,BLACK_OLIVER
632073,2016,1114,BRANDSMA_THOMAS
632074,2016,1114,BURNS_DEANDRE
632075,2016,1114,BURNS_DEONDRE
632076,2016,1114,GREEN_DANIEL
632077,2016,1114,HAGINS_JOSH
632078,2016,1114,HILL_MAURIUS
632079,2016,1114,ISOM_MAREIK
632080,2016,1114,JACKSON_JALEN
632081,2016,1114,JOHNSON_JR._MARCUS
632082,2016,1114,JOHNSON_JR_MARCUS
632083,2016,1114,MARCUS_BEN
632084,2016,1114,MOORMAN_EVAN
632085,2016,1114,OSSE_KEMY
632086,2016,1114,RUTTLEY_JERMAINE
632087,2016,1114,SHOSHI_LIS
632088,2016,1114,TEAM
632089,2016,1114,WOODS_ROGER
632199,2016,1122,BUDRYS_DOMAS
632200,2016,1122,DAVIS_KHALIL
632201,2016,1122,DIOP_ASSANE
632202,2016,1122,GLOTTA_ZACH
632203,2016,1122,HARRIS_STEVE
632204,2016,1122,HORTON_CHRIS
632205,2016,1122,IVORY_TRE
632206,2016,1122,JONES_KENNY
632207,2016,1122,MURRY_JOHN
632208,2016,1122,PIKE_ADAM
632209,2016,1122,PORTER-BUNTON_CHRIS
632210,2016,1122,ROBINSON_JOSH
632211,2016,1122,SAVAGE_JARED
632212,2016,1122,TEAM
632213,2016,1122,THOMPSON_TERRELL
632228,2016,1124,FREEMAN_AL
632229,2016,1124,GATHERS_RICO
632230,2016,1124,HEARD_JOHN
632231,2016,1124,LINDSEY_JAKE
632232,2016,1124,MASTON_TERRY
632233,2016,1124,MCCLURE_KING
632234,2016,1124,MEDFORD_LESTER
632235,2016,1124,MILLS_AUSTIN
632236,2016,1124,MOTLEY_JOHNATHAN
632237,2016,1124,PRINCE_TAUREAN
632238,2016,1124,TEAM
632239,2016,1124,WAINRIGHT_ISHMAIL
632402,2016,1138,BEARDEN_LAMONTE
632403,2016,1138,CONNER_WILLIE
632404,2016,1138,DIANE_MORY
632405,2016,1138,DISALVO_ZAC
632406,2016,1138,HAMILTON_BLAKE
632407,2016,1138,JOHNSON_RAHEEM
632408,2016,1138,KADIRI_DAVID
632409,2016,1138,MASSINBURG_CJ
632410,2016,1138,MOFFE_TYLER
632411,2016,1138,PERKINS_NICK
632412,2016,1138,PINO_CHRISTIAN
632413,2016,1138,RAKICEVIC_NIKOLA
632414,2016,1138,SKEETE_JARRYN
632415,2016,1138,SMART_IKENNA
632416,2016,1138,TEAM
632417,2016,1138,WIGGINTON_RODELL
632418,2016,1139,BENNETT_STEVEN
632419,2016,1139,CHRABASCZ_ANDREW
632420,2016,1139,DAVIS_JACKSON
632421,2016,1139,DUNHAM_KELLEN
632422,2016,1139,ETHERINGTON_AUSTIN
632423,2016,1139,FOWLER_NATE
632424,2016,1139,GATHERS_JORDAN
632425,2016,1139,JONES_ROOSEVELT
632426,2016,1139,LEWIS_TYLER
632427,2016,1139,MARTIN_KELAN
632428,2016,1139,PETTUS_TREY
632429,2016,1139,TEAM
632430,2016,1139,WIDEMAN_TYLER
632479,2016,1143,BIRD_JABARI
632480,2016,1143,BROWN_JAYLEN
632481,2016,1143,CHAUCA_BRANDON
632482,2016,1143,DOMINGO_STEPHEN
632483,2016,1143,GLAPION_BRENDEN
632484,2016,1143,HAMILTON_NICK
632485,2016,1143,KERR_NICK
632486,2016,1143,MATHEWS_JORDAN
632487,2016,1143,MOUTE_A_BIDIAS_R
632488,2016,1143,OKOROH_KINGSLEY
632489,2016,1143,RABB_IVAN
632490,2016,1143,ROOKS_KAMERON
632491,2016,1143,SINGER_SAM
632492,2016,1143,TEAM
632493,2016,1143,WALLACE_TYRONE
632494,2016,1143,WELLE_COLE
632582,2016,1151,BATES_KJ
632583,2016,1151,BRAN_ALEX
632584,2016,1151,BURROUGHS-COOK_J
632585,2016,1151,BURROUGHS-COOK_JOHNA
632586,2016,1151,BURROUGHS-COOK_JOHNATHAN
632587,2016,1151,ESTER_CHUCK
632588,2016,1151,ETHRIDGE_DUKE
632589,2016,1151,JONES_CASEY
632590,2016,1151,KALINA_RICH
632591,2016,1151,MATTHEWS_ZAQWAUN
632592,2016,1151,MCLEAN_TRE
632593,2016,1151,OLDHAM_DEE
632594,2016,1151,PRYOR_GREG
632595,2016,1151,ROBERTSON_ERIC
632596,2016,1151,TEAM
632597,2016,1151,TUOYO_JUSTIN
632598,2016,1151,WHITE_JACKSON
632599,2016,1151,WOODS_PEYTON
632618,2016,1153,CAUPAIN_TROY
632619,2016,1153,CLARK_GARY
632620,2016,1153,COBB_FARAD
632621,2016,1153,DEBERRY_COREONTAE
632622,2016,1153,ELLIS_OCTAVIUS
632623,2016,1153,EVANS_JACOB
632624,2016,1153,JENIFER_JUSTIN
632625,2016,1153,JOHNSON_KEVIN
632626,2016,1153,MOORE_QUADRI
632627,2016,1153,TEAM
632628,2016,1153,THOMAS_SHAQ
632629,2016,1153,TOBLER_ZACK
632722,2016,1160,AKYAZILI_THOMAS
632723,2016,1160,BRADY_BRETT
632724,2016,1160,COLLIER_DOMINIQUE
632725,2016,1160,FLETCHER_TRESHAUN
632726,2016,1160,FORTUNE_JOSH
632727,2016,1160,GORDON_WESLEY
632728,2016,1160,GUZONJIC_KENAN
632729,2016,1160,KING_GEORGE
632730,2016,1160,LOMBARD_MITCH
632731,2016,1160,MILLER_TORY
632732,2016,1160,REPINE_JOSH
632733,2016,1160,SCOTT_JOSH
632734,2016,1160,STALZER_ELI
632735,2016,1160,TALTON_XAVIER
632736,2016,1160,TEAM
632766,2016,1163,ADAMS_JALEN
632767,2016,1163,AMILO_NNAMDI
632768,2016,1163,BRIMAH_AMIDA
632769,2016,1163,CALHOUN_OMAR
632770,2016,1163,CASSELL_JR._SAM
632771,2016,1163,CASSELL_JR_SAM
632772,2016,1163,ENOCH_STEVEN
632773,2016,1163,FACEY_KENTAN
632774,2016,1163,FOXEN_CHRISTIAN
632775,2016,1163,GIBBS_STERLING
632776,2016,1163,HAMILTON_DANIEL
632777,2016,1163,MILLER_SHONN
632778,2016,1163,NOLAN_PHILLIP
632779,2016,1163,NOYES_MIKE
632780,2016,1163,PURVIS_RODNEY
632781,2016,1163,TEAM
632832,2016,1167,AHMED_ALY
632833,2016,1167,AIRINGTON_JAYLIN
632834,2016,1167,BARNES_BRAY
632835,2016,1167,BASILE_DEDRICK
632836,2016,1167,DURHAM_DAMIYNE
632837,2016,1167,GEYEN_DARRYL
632838,2016,1167,HOLLINS_JUSTIN
632839,2016,1167,MAYS_KEVIN
632840,2016,1167,POSEY_PJ
632841,2016,1167,PRIDE_JUSTIN
632842,2016,1167,SMITH_MATT
632843,2016,1167,TEAM
632844,2016,1167,WRAPP_BRENT
632919,2016,1173,COOKE_CHARLES
632920,2016,1173,CROSBY_JOHN
632921,2016,1173,DAVIS_DARRELL
632922,2016,1173,DAVIS_KYLE
632923,2016,1173,GRUDEN_JOEY
632924,2016,1173,MCELVENE_STEVE
632925,2016,1173,MIKESELL_RYAN
632926,2016,1173,MILLER_SAM
632927,2016,1173,PIERRE_DYSHAWN
632928,2016,1173,POLLARD_KENDALL
632929,2016,1173,SCHWIETERMAN_MICHAEL
632930,2016,1173,SMITH_SCOOCHIE
632931,2016,1173,TEAM
632932,2016,1173,WEHRLI_BOBBY
632933,2016,1173,WESTERFIELD_JACK
632934,2016,1173,WILLIAMS_XEYRIUS
633038,2016,1181,ALLEN_GRAYSON
633039,2016,1181,BESSER_BRENNAN
633040,2016,1181,INGRAM_BRANDON
633041,2016,1181,JEFFERSON_AMILE
633042,2016,1181,JETER_CHASE
633043,2016,1181,JONES_MATT
633044,2016,1181,KENNARD_LUKE
633045,2016,1181,OBI_SEAN
633046,2016,1181,PAGLIUCA_NICK
633047,2016,1181,PLUMLEE_MARSHALL
633048,2016,1181,TEAM
633049,2016,1181,THORNTON_DERRYCK
633050,2016,1181,VRANKOVIC_ANTONIO
633213,2016,1192,ANDERSON_DARIAN
633214,2016,1192,CURRY_DARON
633215,2016,1192,EDGE_DARNELL
633216,2016,1192,HOLLOWAY_MIKE
633217,2016,1192,JIGGETTS_STEPHAN
633218,2016,1192,MANN_MYLES
633219,2016,1192,MILLER_MALIK
633220,2016,1192,NEHME_GHASSAN
633221,2016,1192,OGARRO_TYRONE
633222,2016,1192,POTTS_JR_EARL
633223,2016,1192,RHODEN_DONDRE
633224,2016,1192,SCHROBACK_MIKE
633225,2016,1192,TEAM
633226,2016,1192,TOWNES_MARQUES
633258,2016,1195,BLEECHER_MAXX
633259,2016,1195,CUNNINGHAM_ALVIN
633260,2016,1195,CVIETICANIN_FILIP
